id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34541377,Blue Apartment,260643663,Michaela,,Praha 3,50.08575,14.44945,Entire home/apt,898,2,25,2019-09-15,6.64,3,61
34541709,House in Prague with pool-near to subway & nature,162423188,Monika,,Praha 11,50.03765,14.53233,Entire home/apt,6991,3,0,,,1,0
34542457,ICON LIVING Wenceslas Square,28793244,Vazha,,Praha 1,50.07926,14.42654,Entire home/apt,2504,2,25,2019-09-25,5.81,3,357
34543465,"Modern downtown apt. near restaurants, museums, and entertainment!",158045736,Vacasa Czechia,,Praha 1,50.08527,14.43138,Entire home/apt,3023,1,13,2019-09-11,2.89,73,353
34543466,Two neighboring apartments w/ WiFi & prime location near Old Town!,158045736,Vacasa Czechia,,Praha 1,50.0905,14.43178,Entire home/apt,4417,1,0,,,73,364
34551324,"Modern, well located place for 5 people",260737885,Filip,,Praha 3,50.08938,14.48905,Entire home/apt,1606,2,5,2019-08-10,1.11,1,164
34551393,Sunny three BR flat with terrace next to Charles Bridge by easyBNB,123548346,Julia,,Praha 1,50.08576,14.41402,Entire home/apt,874,1,13,2019-09-19,4.53,66,0
34554800,Apartment close to the city center,203299099,Magdaléna,,Praha 3,50.07773,14.45333,Entire home/apt,1394,3,10,2019-09-12,4.23,1,0
34556230,"Old Town River Side Apartment, Balcony + Garden",55567739,Bogdan,,Praha 2,50.077,14.41496,Entire home/apt,3614,2,0,,,3,67
34558367,Large apartment with 3 bedrooms by easyBNB,123548346,Julia,,Praha 2,50.07446,14.42439,Entire home/apt,874,1,10,2019-09-15,2.26,66,16
34558378,Rooftop duplex apartment with terrace by easyBNB,123548346,Julia,,Praha 2,50.07415,14.42348,Entire home/apt,874,1,14,2019-09-22,3.11,66,12
34558426,Cosy apartment with a great view,82122554,Matouš,,Praha 10,50.05286,14.49189,Entire home/apt,756,3,13,2019-09-11,2.89,1,35
34558769,Strawberry Kinsky Apt. II.,260438664,Karel,,Praha 5,50.07619,14.40066,Entire home/apt,1795,2,2,2019-07-08,0.50,2,25
34559580,Private room near city center,260779592,Bernard,,Praha 2,50.07091,14.43931,Private room,567,1,11,2019-06-29,2.37,1,0
34562390,"Quiet, tidy, clean room in the city center",51005551,Keeratiya,,Praha 1,50.07954,14.42262,Private room,1039,1,37,2019-09-26,8.04,10,340
34564675,Spacious quiet apartment in the city center,260805763,Villma,,Praha 2,50.07356,14.43698,Entire home/apt,2291,3,3,2019-09-15,1.50,1,162
34565237,Euforia 8 - Three-bedroom apartment,3174648,Petr,,Praha 2,50.07334,14.43634,Entire home/apt,4393,1,0,,,23,358
34567208,ROOFTOP Two Units/Two Bathrooms 100 m2 + BALCONY,107115674,Martin,,Praha 8,50.09156,14.44341,Entire home/apt,2504,1,18,2019-09-11,4.00,7,68
34569947,Your Home in the Very Center of Prague,256003054,Petr,,Praha 1,50.07771,14.42293,Entire home/apt,1795,2,27,2019-09-15,6.00,1,128
34570567,Modern apartment in city center,114208826,Tomáš,,Praha 1,50.08612,14.43261,Entire home/apt,2409,2,28,2019-09-22,6.36,4,151
34570938,Modern cosy apartment 10mins to Old town,41180024,Jan,,Praha 3,50.08373,14.46704,Entire home/apt,732,1,16,2019-09-22,3.81,3,105
34572765,THE PRAGUE EXPERIENCE - Enjoy the Heart of Prague,141138619,Thilo,,Praha 1,50.08162,14.42407,Entire home/apt,6968,2,15,2019-09-22,3.52,1,76
34585660,Free days Luxury Apartment,43355564,Giorgi,,Praha 1,50.07979,14.42354,Entire home/apt,1795,1,28,2019-09-27,6.09,2,48
34586956,Resident living in designer's home Zizkov Prague,174908977,Dmitri,,Praha 3,50.08511,14.4528,Hotel room,898,1,13,2019-09-14,3.07,1,77
34589799,Houseboat Bonanza in Prague - Bed & Cruise,260972415,Jiri,,Praha 7,50.10714,14.45912,Entire home/apt,3094,2,13,2019-09-29,2.95,1,157
34592765,Relaxing space,122961761,Glory,,Praha 2,50.06465,14.42861,Private room,590,1,11,2019-08-25,2.46,1,0
34593408,Superior Hotel room with breakfast,23136058,Elena,,Praha 2,50.07139,14.43038,Private room,1559,1,1,2019-06-02,0.25,5,365
34594511,ICON Living City Center,28793244,Vazha,,Praha 2,50.07454,14.42459,Entire home/apt,2504,2,28,2019-09-27,6.22,3,351
34600186,"Brand new luxury PENTHOUSE (A/C, terrace)",24813302,Lukáš HOMERENT,,Praha 5,50.07688,14.40863,Entire home/apt,7747,3,18,2019-09-21,4.43,37,147
34600961,Holečkova sunny loft apartment,90434237,Radek,,Praha 5,50.07051,14.38644,Entire home/apt,1252,1,38,2019-09-23,8.44,1,116
34603965,Domov,260992049,Tim,,Praha 3,50.083,14.44909,Private room,590,2,1,2019-06-05,0.25,1,175
34604372,The charming Old House,261077189,Amine,,Praha 1,50.09168,14.38936,Entire home/apt,3873,1,0,,,1,316
34616418,Whole flat - great price,13356085,Sarah,,Praha 6,50.10744,14.39366,Entire home/apt,709,60,0,,,1,142
34619702,Mint new flat 150m from public transport,34253626,Petr,,Praha 4,50.05415,14.45199,Entire home/apt,1512,2,0,,,15,119
34631616,6 MINUTES by walk from Wenceslas Square!,252987757,Marie,,Praha 1,50.0783,14.42234,Entire home/apt,2456,2,25,2019-09-12,5.56,3,64
34633348,"NEW modern flat 45m2, FREE parking, METRO nearby",191493396,Petra & Ondra,,Praha 14,50.10087,14.53489,Entire home/apt,1110,2,13,2019-08-31,3.25,2,167
34634041,"The Forest Apartment - Sauna, Center & Parks",19173186,Yaroslav,,Praha 2,50.07619,14.44724,Entire home/apt,3000,2,19,2019-09-27,4.16,3,240
34638016,Centre Prague big spacious apartment,256490854,Petra,,Praha 1,50.07749,14.42163,Entire home/apt,1795,1,14,2019-09-18,5.25,3,0
34640735,Traveler's Home · City Center · Up to 7 Guests,65760645,Matyáš,,Praha 1,50.07827,14.41866,Entire home/apt,874,2,8,2019-09-15,1.98,30,246
34642038,Zplace Room 1,243119299,Jaroslav,,Praha 3,50.0868,14.44373,Private room,709,1,13,2019-08-25,2.91,26,0
34643378,Zplace Room 2,243119299,Jaroslav,,Praha 3,50.08669,14.44447,Private room,307,1,29,2019-09-15,6.49,26,0
34644004,Zplace Room 3,243119299,Jaroslav,,Praha 3,50.08562,14.4439,Private room,709,1,14,2019-09-02,3.41,26,0
34644804,Zplace Room 6,243119299,Jaroslav,,Praha 3,50.0856,14.44437,Private room,709,1,15,2019-08-23,3.31,26,0
34645114,Beatiful flat in the centre of Prague with garage,261368462,Renáta,,Praha 5,50.07244,14.40735,Entire home/apt,2197,2,2,2019-09-22,2,1,11
34645422,Zplace Room 7,243119299,Jaroslav,,Praha 3,50.08567,14.44575,Private room,709,1,19,2019-09-11,4.25,26,0
34645691,Zplace Room 8,243119299,Jaroslav,,Praha 3,50.08662,14.44373,Private room,709,1,22,2019-09-01,4.89,26,0
34646406,Zplace Room 9,243119299,Jaroslav,,Praha 3,50.08569,14.44505,Private room,709,1,13,2019-09-06,3.36,26,0
34660139,Unique home-like flat with family atmosphere,53796358,Jana,,Praha 6,50.1036,14.40237,Entire home/apt,992,3,3,2019-07-15,0.80,1,151
34660660,"Large 1Bedroom apartment, 2minutes to city center",245947043,Jan,,Praha 2,50.07497,14.43205,Entire home/apt,25815,1,1,2019-07-05,0.34,4,361
34661955,Modern 3 bedrooms apartment in Prague 1,179754487,Adela,,Praha 1,50.08685,14.43355,Entire home/apt,2811,5,2,2019-08-26,1.11,14,90
34665034,Memorable calm apartement,26940664,Anna,,Praha 1,50.09175,14.42354,Entire home/apt,2291,2,22,2019-09-29,4.89,1,31
34665802,Apartment De Luna,261512454,Trang,,Libuš,50.00541,14.46363,Hotel room,1299,1,2,2019-06-09,0.49,2,176
34666823,Schöne & ruhige Altbauwohnung in Prag,32192342,Michael,,Praha 6,50.10026,14.40123,Entire home/apt,850,7,4,2019-08-08,0.92,1,0
34669161,Private lockable room in Share apartment city cent,69560703,Arash,,Praha 2,50.07633,14.4372,Private room,803,2,10,2019-09-14,2.50,4,57
34670997,"Luxurious 4 Bdr Apt with Sauna, A/C &Jacuzzi",146579054,Paula,,Praha 5,50.07362,14.4064,Entire home/apt,9046,1,2,2019-09-29,2,3,305
34671395,Flat full of flowers and good sunny energy.,261549434,Maisha,,Praha 2,50.07733,14.43746,Entire home/apt,2504,3,2,2019-07-10,0.70,2,28
34672658,Cosy apartment with king size bed,261556691,Gilyash,,Praha 5,50.06995,14.3853,Entire home/apt,1535,1,29,2019-09-23,6.44,1,237
34673025,"Luxurious 2 Bdr Apt with Sauna, A/C & Jacuzzi A",146579054,Paula,,Praha 5,50.07196,14.40802,Entire home/apt,4015,1,2,2019-09-01,0.95,3,311
34676140,€2.5 Million Old Town 3BR Penthouse ★★★★★,544270,Noah,,Praha 1,50.08718,14.42429,Entire home/apt,2504,3,15,2019-09-11,3.78,3,254
34681091,Choosy warm family apartment 2BDs,261614498,Daniel,,Praha 2,50.07174,14.43004,Entire home/apt,1677,1,8,2019-08-19,1.73,1,94
34682698,Modern and stylish apartment near O2 Arena,11156651,Ekaterina,,Praha 9,50.10163,14.49722,Entire home/apt,1819,1,11,2019-09-24,2.68,3,145
34693811,Studio Apartment B1,261705225,Ondrej,,Praha 8,50.09327,14.45282,Entire home/apt,2078,1,0,,,7,138
34696438,Metronome Festival Prague Camp,261718302,Michal,,Praha 7,50.10875,14.42284,Entire home/apt,260,1,0,,,1,0
34701455,2 Beautiful apartment in center of Prague,227968944,Eva,,Praha 2,50.07552,14.43648,Entire home/apt,1394,2,11,2019-09-20,3.17,6,81
34704879,Apartment 109 Port Karlin,261762887,Sergei,,Praha 8,50.09667,14.45188,Entire home/apt,1488,2,9,2019-09-15,2.29,1,79
34704958,Spacious apartment with terrace and park view,176940781,František,,Praha 5,50.07153,14.37617,Entire home/apt,2197,2,2,2019-07-21,0.58,26,0
34705682,ONE private room near Prague's Castle,105716484,Daniel,,Praha 6,50.0844,14.37059,Private room,331,1,6,2019-09-24,1.62,1,61
34711142,A&S Industrial lofts – West unit,164478636,Adam & Stepan,,Praha 7,50.0991,14.42681,Entire home/apt,1039,1,10,2019-09-12,2.44,4,120
34713529,Sunny Barrandov Terrace Apartment Free parking,246823842,Olinn,,Praha 5,50.03018,14.36754,Entire home/apt,779,1,21,2019-09-21,4.85,5,19
34715717,A cosy room with a double bed,26848769,Tomáš,,Praha 2,50.07769,14.43107,Private room,709,2,9,2019-09-12,3.18,3,0
34715866,Velmi hezky a utulny pokoj v byte 3kk,261848585,Katerina,,Praha 13,50.05335,14.3458,Private room,496,1,2,2019-08-25,0.51,1,85
34728700,"Quiet and cozy blue room, 2min from the Old Town",261937461,Jiří,,Praha 1,50.08843,14.42257,Private room,945,2,13,2019-09-22,3.48,2,343
34730795,2min from the Old Town square - Green room,261937461,Jiří,,Praha 1,50.08689,14.42243,Private room,945,2,7,2019-09-25,1.96,2,339
34732050,Spacious Vintage Apartment in Coolest Hipster District by easyBNB,123548346,Julia,,Praha 7,50.10122,14.42699,Entire home/apt,1039,1,11,2019-09-21,2.58,66,15
34735376,Wenceslas Square Duplex Apartment by easyBNB,123548346,Julia,,Praha 1,50.0799,14.42632,Entire home/apt,732,1,13,2019-09-03,3.15,66,13
34735394,Prague Krtek Apartment in the Heart of Prague,123548346,Julia,,Praha 1,50.07915,14.42309,Entire home/apt,1039,1,4,2019-09-12,1.03,66,20
34735407,Large Apartment ideal for Groups or Famillies by easyBNB,123548346,Julia,,Praha 5,50.07317,14.40837,Entire home/apt,732,1,6,2019-09-02,2.50,66,10
34735973,Studio at City Center:)Cozy and full-equipment,261944998,Natali,,Praha 2,50.07738,14.42134,Entire home/apt,992,1,23,2019-09-13,5.52,1,114
34737139,Sunny flat with sight view near city centre,11304776,Radek And Eva,,Praha 7,50.10246,14.4506,Entire home/apt,1488,1,8,2019-09-15,2.40,1,130
34738158,EMPIRENT - 1 Bedroom Apartment - SH,197015024,Empirent,,Praha 1,50.09134,14.42712,Hotel room,25815,1,1,2019-06-07,0.26,7,129
34738186,EMPIRENT - 2 Bedroom Apartment - SH,197015024,Empirent,,Praha 1,50.09313,14.42717,Hotel room,25815,1,0,,,7,147
34738720,Apartment for 6 persons close to downtown,109089184,Michal,,Praha 3,50.09232,14.48195,Entire home/apt,2197,1,3,2019-08-19,1.76,42,233
34739077,EMPIRENT - 2 Bedroom Apartment - SH,197026509,Empirent,,Praha 1,50.0779,14.42391,Hotel room,25815,1,0,,,5,83
34739124,EMPIRENT - 3 Bedroom Apartment - SH,197026509,Empirent,,Praha 1,50.07743,14.42346,Hotel room,25815,1,0,,,5,82
34739388,"Room in Luxurious WELLNESS loft in Centre, Jacuzzi",88066698,Vojta & Pavel & Friends,,Praha 2,50.07318,14.41813,Private room,1205,2,6,2019-09-20,1.34,4,0
34739467,ROYAL RESIDENCE PRAGUE CASTLE 160 m2 + BALCONIES,107115674,Martin,,Praha 1,50.0875,14.40594,Entire home/apt,5007,1,25,2019-09-27,6.15,7,150
34740078,EMPIRENT - 3 Bedroom Apartments - SH,197019853,Empirent,,Praha 1,50.07833,14.41562,Hotel room,25815,1,2,2019-08-16,1.09,3,83
34740670,EMPIRENT - 3 Bedroom Apartment - SH,197015503,Empirent,,Praha 1,50.08818,14.40187,Hotel room,25815,1,0,,,9,346
34740731,EMPIRENT - 2 Bedroom Apartment - SH,197015503,Empirent,,Praha 1,50.08858,14.40378,Hotel room,25815,1,0,,,9,341
34740951,"Luxurious 2 Bdr Apt with Sauna, A/C & Jacuzzi B",146579054,Paula,,Praha 5,50.07153,14.4065,Entire home/apt,4015,1,5,2019-09-09,2.17,3,316
34744407,Quiet 2 bedroom apartment in safe Hood Prague 8,11384406,Barbora,,Dolní Chabry,50.1501,14.44701,Entire home/apt,2008,2,0,,,1,83
34745933,Nature Lover's Apartment,262038663,Lucie,,Praha 5,50.07303,14.40948,Private room,1701,2,4,2019-07-17,0.95,1,307
34746807,Sinto home with terrace,88154058,Gidano,,Praha 7,50.1004,14.42845,Entire home/apt,1512,1,7,2019-09-10,1.78,1,0
34752405,DELUXE RESIDENCE AT DANCING HOUSE / ALL AIR-COOLED,107115674,Martin,,Praha 2,50.07659,14.41587,Entire home/apt,3000,1,21,2019-09-27,5.00,7,113
34760999,Double bed Private rm in Mindful Urban Retreat,247318725,Lisa,,Praha 10,50.07032,14.44981,Private room,803,3,7,2019-09-17,1.96,3,74
34761779,pragueforyou ❤ beautifull apts 20pers in center,1167781,Prague For You,,Praha 1,50.08679,14.43477,Entire home/apt,5173,2,0,,,107,318
34762232,Cosy studio 15 minutes from the centre of the city,256560897,Alla,,Praha 14,50.10123,14.56159,Entire home/apt,590,1,8,2019-08-28,1.98,1,0
34763273,EMPIRENT - 3 Bedroom Apartment - SH,196995283,Empirent,,Praha 1,50.08283,14.41904,Hotel room,25815,1,0,,,7,171
34763325,EMPIRENT - 2 Bedroom Apartment - SH,196995283,Empirent,,Praha 1,50.08346,14.4177,Hotel room,25815,1,0,,,7,166
34763368,EMPIRENT - 1 Bedroom Apartment - SH,196995283,Empirent,,Praha 1,50.0828,14.41703,Hotel room,25815,1,0,,,7,164
34766347,Brand new apartment in the center of Prague,58582750,Stepan,,Praha 2,50.0718,14.44214,Entire home/apt,1394,2,32,2019-09-28,7.11,2,159
34769248,Modern studio central prague,98011014,Tomas,,Praha 3,50.08548,14.4604,Entire home/apt,685,2,6,2019-08-19,1.82,1,0
34770441,EMPIRENT - 1 Bedroom Apartment - SH,196988871,Empirent,,Praha 1,50.08945,14.43111,Entire home/apt,25815,1,0,,,5,205
34770480,EMPIRENT - 2 Bedroom Apartment - SH,196988871,Empirent,,Praha 1,50.09152,14.43302,Entire home/apt,25815,1,0,,,5,203
34771115,Cozy private apartment with a view to garden,44726482,Michala,,Praha 4,50.04377,14.45636,Entire home/apt,1110,2,5,2019-06-25,1.21,1,0
34773953,"Varsavska 21, # 5",46606217,Gabriela,,Praha 2,50.07191,14.43988,Entire home/apt,3094,3,1,2019-06-03,0.25,34,0
34781757,☼New & Delightful Studio with Park View in Zizkov☼,262266578,Vlado,,Praha 3,50.08666,14.46025,Entire home/apt,1795,1,14,2019-09-27,4.52,2,137
34782453,☼ Modern Studio with BBQ & Green Views in Zizkov ☼,262266578,Vlado,,Praha 3,50.08527,14.45945,Entire home/apt,1795,1,12,2019-09-22,4.04,2,99
34793247,Apartmán Strakonická,148563229,Radek,,Praha 5,50.06362,14.40943,Entire home/apt,1795,2,10,2019-09-20,2.75,1,65
34793662,New sunny apartment for exploring Prague,48878902,Daniel,,Praha 10,50.07143,14.44706,Entire home/apt,1205,2,18,2019-09-15,4.00,2,71
34793764,Modern 15th floor apartment with balcony and view,256490854,Petra,,Praha 9,50.10666,14.50129,Entire home/apt,1110,1,17,2019-09-16,5.10,3,12
34793921,Romantic studio in the heart of the old Prague,3127313,Klára,,Praha 1,50.08426,14.42138,Entire home/apt,1606,2,21,2019-09-15,5.29,10,8
34795550,B.I.G. apartment for your party,112052577,Alex,,Praha 1,50.07845,14.41831,Entire home/apt,9991,2,2,2019-08-18,0.53,3,365
34795590,"Modern, spacious apartment in hip neighborhood",262356960,Randolph,,Praha 3,50.07589,14.4537,Entire home/apt,898,3,15,2019-09-24,3.85,1,11
34799294,Orchid Apartment,261713205,Tesnov Residence,,Praha 8,50.09137,14.43745,Entire home/apt,1559,1,2,2019-09-01,0.81,22,309
34799650,Sunflower Apartment,261713205,Tesnov Residence,,Praha 1,50.09285,14.43571,Entire home/apt,1559,1,3,2019-09-15,0.97,22,305
34799670,@Ellis,171849558,Elli,,Praha 10,50.07017,14.45737,Entire home/apt,992,1,0,,,2,358
34800313,Tulip Apartment,261713205,Tesnov Residence,,Praha 1,50.09315,14.43563,Entire home/apt,1559,1,4,2019-09-02,1.69,22,293
34800434,Apartment De Luna 3b,261512454,Trang,,Libuš,50.00329,14.46514,Hotel room,1299,1,1,2019-08-25,0.81,2,178
34800554,Violet Apartment,261713205,Tesnov Residence,,Praha 8,50.09206,14.43761,Entire home/apt,1559,1,0,,,22,309
34800866,Mimosa Apartment,261713205,Tesnov Residence,,Praha 8,50.09296,14.43723,Entire home/apt,1157,1,0,,,22,304
34801031,Lily Apartment,261713205,Tesnov Residence,,Praha 1,50.09315,14.43665,Entire home/apt,1157,1,1,2019-08-23,0.77,22,311
34801258,Hyacinth Apartment,261713205,Tesnov Residence,,Praha 1,50.09276,14.43607,Entire home/apt,1157,1,2,2019-09-09,2,22,307
34801596,Dahlia Apartment,261713205,Tesnov Residence,,Praha 1,50.0918,14.43632,Entire home/apt,1039,1,0,,,22,286
34801808,Jasmine Apartment,261713205,Tesnov Residence,,Praha 8,50.09171,14.43717,Entire home/apt,3873,1,0,,,22,302
34802058,Poppy Apartment,261713205,Tesnov Residence,,Praha 8,50.09169,14.43744,Entire home/apt,3354,1,1,2019-09-08,1,22,306
34802226,Iris Apartment,261713205,Tesnov Residence,,Praha 8,50.0915,14.43722,Entire home/apt,3094,1,3,2019-08-24,1.20,22,284
34804242,Apartment close to Prague castle,103024303,David,,Praha 1,50.08852,14.40231,Entire home/apt,1890,1,23,2019-09-25,5.39,3,333
34806794,Prague 2 Vinohrady,169913952,Elizabeth,,Praha 2,50.07781,14.44329,Private room,756,2,18,2019-09-20,4.46,1,69
34807591,Little Havana Apartment,93357364,Karolína,,Praha 7,50.10171,14.41838,Entire home/apt,1086,1,29,2019-09-15,6.85,1,124
34811954,"Vlašská 3, ground floor apt in the Castle Quarter",41717118,Charles,,Praha 1,50.08773,14.40117,Entire home/apt,1913,3,1,2019-06-22,0.30,9,251
34812230,Cecile Apartment,262363627,Cecile,,Praha 5,50.07014,14.39899,Entire home/apt,1157,1,10,2019-08-25,2.34,1,270
34812975,"PRAGUE 1, CITY CENTER< ASTRONOMICAL CLOCK",18013306,Marina,,Praha 1,50.09248,14.42636,Private room,661,5,3,2019-08-06,1.08,15,352
34813620,Cozy Vinohrady flat with spacious terrace,262465531,Petr,,Praha 3,50.07794,14.46175,Entire home/apt,1795,1,12,2019-08-04,2.88,2,0
34813679,Riverside apartment in Prague's top location,262466123,Barbora,,Praha 2,50.06901,14.41565,Entire home/apt,1535,2,14,2019-09-11,3.28,1,98
34815459,Vlašská 9 - Castle Quarter Apt in Historic House,41717118,Charles,,Praha 1,50.08902,14.40238,Entire home/apt,2362,3,1,2019-06-02,0.25,9,228
34830946,Modern studio with balcony in Vinohrady,7085715,Visit In Prague,,Praha 2,50.07865,14.44718,Entire home/apt,1795,4,3,2019-08-08,0.91,36,170
34832783,Apartment on the famous river embankment,262597680,Rob & Meg,,Praha 2,50.06932,14.41572,Entire home/apt,3000,1,22,2019-09-14,5.16,1,320
34839164,"Beautiful, clean,tidy room in the center of Prague",51005551,Keeratiya,,Praha 1,50.0795,14.42305,Private room,1039,1,27,2019-09-27,6.33,10,339
34839454,Simple room 15min away from Prague's City Center,262647910,João,,Praha 4,50.05992,14.44866,Private room,590,2,2,2019-07-12,0.45,1,0
34849082,Cozy apartment in the heart of Prague,150115756,Anh Vu,,Praha 1,50.08309,14.42393,Entire home/apt,1748,1,21,2019-09-19,5.29,1,136
34850390,Warm bohemian Loft 2BDs with terrace and bbq,262734895,Cristopher,,Praha 3,50.08446,14.44454,Entire home/apt,1441,1,9,2019-09-15,2.52,1,123
34857520,⭐Comfortable apartment few steps from the center⭐,230761994,Jakub,,Praha 3,50.08576,14.45201,Entire home/apt,1205,1,22,2019-09-22,5.08,7,132
34857650,H12,589265,Jan,,Praha 3,50.08506,14.44608,Entire home/apt,898,4,19,2019-09-14,4.49,2,187
34857973,MODERN APARTMENT IN 12 MIN. FROM CITY CENTER [B41],262788567,Jana,,Praha 4,50.06556,14.43932,Entire home/apt,88878,1,15,2019-09-08,3.44,1,76
34862090,Purple Apartment,260643663,Michaela,,Praha 3,50.08717,14.44939,Entire home/apt,898,2,16,2019-09-14,4.21,3,65
34862369,"Boutique hotel next to Charles bridge,amazing view",7085715,Visit In Prague,,Praha 1,50.08884,14.40179,Hotel room,4771,1,0,,,36,175
34863566,Duke's Skyline Prague Apartment,98895502,Duc,,Praha 3,50.08271,14.46769,Entire home/apt,3496,1,18,2019-09-16,4.22,2,159
34863711,Stylish studio apartment by Namesti Miru,37031759,Nick And Jenny,,Praha 2,50.07605,14.43971,Entire home/apt,1394,2,12,2019-09-11,2.98,24,112
